"ID","Connectivity","Control","Integration","LocalIntegration","X1","Y1","X2","Y2","Length"
2341,4,0.726923,1.26698,2.56596,-606.918,-3122.87,-542.622,-3068.73,84.0578
2342,4,1.25,1.26725,2.21171,-35.0221,-3028.12,-24.8701,-3085.65,58.4186
2347,3,0.509524,1.26487,2.19662,-650.91,-3156.71,-576.462,-3146.56,75.1371
2350,4,1.02778,1.2598,2.35375,-806.574,-3112.72,-823.494,-3034.89,79.6522
2352,3,0.861111,1.2583,2.02056,-823.494,-3102.57,-759.198,-3048.42,84.0579
2354,6,0.85402,1.55176,3.74242,-1578.13,-4314.08,-1371.7,-4195.63,237.991
2355,2,0.433333,1.25563,1.74097,-1056.99,-3177.02,-1006.23,-3146.56,59.1963
2362,3,0.424242,1.43226,2.54498,-1916.53,-4229.48,-1953.75,-4168.56,71.3871
2363,6,1.84091,1.43023,3.0938,-1808.24,-4243.01,-1855.61,-4158.41,96.9643
2365,4,1.00758,1.42964,2.68636,-1774.4,-4236.24,-1842.08,-4148.26,111.006
2366,3,0.422222,1.47641,2.75058,-1615.35,-4388.53,-1544.29,-4287.01,123.924
2373,18,4.1106,1.66511,5.10923,-407.262,-5271.78,-840.414,-4605.11,795.027
2376,15,3.11486,1.58051,4.62462,134.178,-4195.63,-143.31,-3921.52,390.048
2377,13,2.57793,1.64835,4.49037,-1053.61,-4479.9,-1205.89,-4195.63,322.483
2381,3,0.642857,1.11112,2.13977,-2156.79,-4452.83,-2156.79,-4290.39,162.437
2386,7,1.69405,1.22913,3.20851,-596.766,-2794.62,-478.326,-2747.24,127.564
2387,6,2.09524,1.2272,2.97933,841.434,-3413.91,824.514,-3329.3,86.2779
2393,12,1.90902,1.71447,4.87485,-725.358,-4875.84,-965.622,-4567.89,390.592
2394,6,1.26912,1.56016,3.31633,22.5059,-4601.73,86.8019,-4354.69,255.27
2395,6,0.660256,1.57937,3.41034,100.338,-4012.89,279.69,-3995.97,180.148
2396,8,1.24283,1.0142,3.55555,1105.39,-3556.04,1159.53,-3616.95,81.4989
2397,4,0.340909,1.3149,3.03438,618.09,-3464.67,679.002,-3424.06,73.2078
2399,5,0.715909,1.31447,3.11846,580.866,-3451.13,682.386,-3390.22,118.393
2400,12,3.27202,1.63126,4.2445,-952.086,-4029.81,-688.134,-4019.66,264.147
2401,16,2.39686,1.53798,4.73199,-55.3261,-4429.14,232.314,-3985.82,528.457
2404,6,1.62917,1.62622,3.34023,-928.398,-3948.59,-725.358,-3914.75,205.841
2407,4,0.97619,1.26026,2.31228,-1293.87,-3095.8,-1212.65,-3021.35,110.177
2409,2,0.395833,1.3083,2.20873,679.002,-3468.05,712.842,-3451.13,37.8345
2410,9,1.49885,1.59918,3.87562,157.866,-5139.8,83.4179,-4611.88,533.144
2411,5,0.808766,1.22546,2.84439,-556.158,-2791.23,-424.182,-2750.62,138.082
2412,11,1.91264,1.30044,4.1063,279.69,-4094.11,607.938,-4009.51,338.975
2419,4,1.41667,1.27639,2.23839,506.418,-3200.71,543.642,-3275.16,83.2373
2420,9,1.96035,1.22225,3.73764,-1388.62,-2774.31,-1676.26,-2710.01,294.739
2422,3,1.16667,1.27057,1.77404,523.338,-3265.01,496.266,-3210.86,60.5363
2427,4,0.788889,1.20896,2.64706,892.194,-4239.63,838.05,-4239.63,54.1441
2428,2,0.290909,1.21807,1.96146,-359.886,-2774.31,-417.414,-2794.62,61.0062
2431,1,0.090909,1.21746,1.56687,-424.182,-2703.25,-454.638,-2713.4,32.1035
2432,1,0.090909,1.21746,1.56687,-407.262,-2730.32,-441.102,-2743.85,36.4469
2433,2,0.153409,1.31042,2.31725,547.026,-3336.07,587.634,-3309,48.8053
2435,2,0.395833,1.30971,2.15103,682.386,-3481.59,635.01,-3498.51,50.307
2453,4,0.795455,1.08325,2.87017,797.442,-4754.01,956.49,-4574.65,239.719
2454,2,0.611111,1.26745,1.74097,391.362,-3143.18,425.202,-3190.56,58.2217
2455,13,2.46649,1.14867,4.40163,651.93,-4425.75,638.394,-4144.87,281.207
2456,5,1.22619,1.24614,2.87619,-2078.96,-4415.6,-2072.19,-4287.01,128.774
2457,4,0.534524,1.39467,2.68636,225.546,-3471.44,279.69,-3434.21,65.7061
2459,3,1.16667,1.45837,1.69825,-400.494,-3610.18,-674.598,-3644.03,276.185
2465,11,2.22168,1.51746,4.16688,-1253.26,-4418.99,-1395.39,-4270.08,205.844
2468,12,2.54751,1.61409,4.26023,-1107.75,-4320.85,-820.11,-4229.48,301.804
2471,3,0.916667,1.25452,1.83333,-1033.3,-3231.17,-1053.61,-3143.18,90.299
2474,9,1.42833,1.14304,3.91935,553.794,-4354.69,648.546,-4144.87,230.217
2480,12,2.89414,1.72325,4.77239,-589.998,-4831.85,-772.734,-4439.29,433.004
2490,3,0.433766,1.29807,2.08105,448.89,-3346.22,482.73,-3315.77,45.5278
2491,2,0.290909,1.298,1.89187,431.97,-3319.15,469.194,-3298.85,42.4018
2501,4,0.848485,0.95463,2.56596,1193.37,-3522.2,1169.68,-3484.97,44.1229
2506,2,0.5,1.24033,1.37915,151.098,-3376.68,151.098,-3342.84,33.841
2509,1,0.333333,1.23938,0.5,-1246.49,-3160.1,-1229.57,-3224.4,66.4869
2511,2,0.75,1.23697,1.05598,-908.094,-3332.69,-921.63,-3281.93,52.5354
2512,2,0.75,1.23697,1.05598,-887.79,-3319.15,-928.398,-3288.69,50.7606
2513,2,0.7,1.23622,1.27368,-948.702,-3359.76,-965.622,-3302.23,59.9663
2514,2,0.7,1.23622,1.27368,-925.014,-3359.76,-948.702,-3295.46,68.5226
2516,1,0.5,1.23483,0.210897,-1219.42,-3346.22,-1209.27,-3383.45,38.5845
2517,1,0.5,1.23483,0.210897,-1212.65,-3319.15,-1192.35,-3376.68,61.0075
2520,14,3.49766,1.60905,4.504,-393.726,-4767.55,-85.7821,-4405.45,475.337
2522,9,1.28819,1.60671,4.03483,-1013,-4337.77,-1084.06,-4161.79,189.781
2525,7,0.976044,1.47578,3.65789,-1392.01,-4111.03,-1595.05,-4253.16,247.844
2528,7,1.38243,1.47497,3.71428,-1500.29,-4358.07,-1364.93,-4270.08,161.443
2529,6,1.12485,1.47399,3.52158,-1557.82,-4347.92,-1381.85,-4232.86,210.246
2532,3,0.611111,1.52616,2.08105,-180.534,-3955.36,-234.678,-3972.28,56.7264
2539,4,1.64444,1.51737,2.31228,-265.134,-3857.22,-187.302,-3840.3,79.6499
2540,3,0.535014,1.55445,2.63086,-884.406,-4486.67,-857.334,-4459.59,38.2861
2541,2,0.311111,1.51699,1.74097,-187.302,-3928.29,-221.142,-3935.06,34.5102
2543,7,1.59647,1.46172,3.43916,-1432.61,-4425.75,-1300.64,-4256.55,214.588
2545,3,0.646465,1.4604,2.78831,-1297.25,-4347.92,-1419.08,-4490.05,187.197
2546,6,1.00597,1.59833,3.9185,-21.4861,-4398.68,-136.542,-4249.78,188.173
2547,3,0.722222,1.45899,2.58857,-1513.83,-4307.31,-1530.75,-4395.3,89.5988
2549,3,0.555556,1.45846,2.67192,-1378.47,-4517.12,-1337.86,-4435.91,90.8045
2550,3,0.698413,1.45785,2.63086,-1500.29,-4412.22,-1398.77,-4405.45,101.745
2553,3,0.888889,1.45653,2.45356,-1463.07,-4398.68,-1412.31,-4344.54,74.2182
2556,22,4.03956,1.16597,5.30471,340.602,-4188.87,953.106,-4618.65,748.247
2560,7,1.08803,1.18357,3.65789,631.626,-4209.17,885.426,-4195.63,254.161
2561,10,2.26303,1.22145,3.97143,-1432.61,-2784.46,-1104.37,-2588.19,382.455
2563,7,1.0366,1.60383,3.59989,-887.79,-4439.29,-677.982,-4266.7,271.673
2595,6,0.425354,1.61452,3.8154,-732.126,-4266.7,-752.43,-4124.57,143.575
2597,6,1.49546,1.28567,3.36388,662.082,-4618.65,841.434,-4361.46,313.552
2628,5,0.656721,1.17999,3.33218,695.922,-3928.29,851.586,-3877.53,163.731
2629,2,0.45,1.21771,1.47837,-31.6381,-2787.85,19.1219,-2811.54,56.0154
2631,4,0.795455,1.08325,2.87017,858.354,-4781.08,949.722,-4564.5,235.066
2635,2,0.7,1.21301,1.27368,-254.982,-2689.71,-285.438,-2686.32,30.6434
2639,11,3.03333,1.17827,4.09709,611.322,-4060.27,865.122,-4036.58,254.903
2641,9,2.82202,1.3727,3.71429,404.898,-4002.74,272.922,-3941.83,145.355
2643,3,0.5625,1.57057,2.45356,-921.63,-3931.67,-881.022,-3918.14,42.8047
2644,3,0.7625,1.57047,2.40559,-884.406,-4310.69,-830.262,-4276.85,63.8497
2645,3,1.2625,1.57037,2.40559,-823.494,-4212.56,-877.638,-4222.71,55.0875
2653,2,0.75,1.45864,1.27368,-146.694,-3823.38,-187.302,-3836.92,42.8048
2655,12,2.55652,1.56996,4.22363,80.0339,-4266.7,-133.158,-4063.65,294.412
2660,4,1.25556,1.16625,2.76241,750.066,-3989.2,861.738,-4009.51,113.503
2661,2,0.388889,1.16591,2.36842,817.746,-4090.73,871.89,-4087.34,54.2496
2664,7,1.24786,1.62611,4.06367,-925.014,-4835.23,-745.662,-4720.17,213.086
2667,3,0.358766,1.18809,2.40559,824.514,-3474.82,821.13,-3407.14,67.7666
2687,3,0.72619,1.04176,2.02056,1125.69,-3677.87,1129.07,-3637.26,40.75
2700,4,0.262756,1.58102,3.41424,-1249.88,-4287.01,-1172.05,-4195.63,120.027
2702,11,3.22222,1.21283,4.0644,-1358.17,-2594.95,-1662.73,-2723.55,330.596
2708,3,0.477778,1.1332,2.08105,875.274,-3671.1,882.042,-3589.88,81.5
2710,4,0.824242,1.38581,2.4392,509.802,-3545.89,411.666,-3610.18,117.324
2711,3,0.624242,1.38534,2.08105,357.522,-3596.65,469.194,-3539.12,125.62
2712,2,0.424242,1.38534,1.89187,435.354,-3620.34,371.058,-3654.18,72.658
2713,2,0.590909,1.38534,1.89187,418.434,-3593.26,360.906,-3627.11,66.7434
2720,2,0.444444,1.13077,1.74097,824.514,-3576.34,841.434,-3616.95,43.9931
2724,3,0.791667,1.22053,2.08105,692.538,-3420.67,702.69,-3461.28,41.859
2727,2,0.583333,1.37302,1.37915,188.322,-3512.05,144.33,-3549.27,57.6281
2728,4,1.41667,1.37216,2.2,178.17,-3583.11,66.4979,-3613.57,115.751
2729,3,0.916667,1.37185,1.72393,188.322,-3600.03,103.722,-3616.95,86.2755
2738,4,0.321429,1.46729,3.2637,140.946,-4100.88,228.93,-4124.57,91.1171
2750,8,1.7928,1.10272,3.6377,648.546,-4171.95,574.098,-4063.65,131.413
2754,2,0.267857,1.16272,2.02765,-2302.3,-4334.38,-2312.45,-4151.64,183.023
2764,3,0.67619,1.09589,1.95859,-2170.33,-4327.61,-2190.63,-4229.48,100.217
2765,7,1.35117,1.20811,3.4188,567.33,-4036.58,628.242,-3880.91,167.162
2766,2,0.342857,1.0946,1.65878,-2217.7,-4229.48,-2217.7,-4331,101.523
2767,2,0.342857,1.0946,1.65878,-2254.93,-4324.23,-2254.93,-4222.71,101.523
2768,6,1.18987,1.58547,3.74242,-136.542,-4398.68,-166.998,-4236.24,165.267
2771,5,0.52732,1.09238,3.1746,574.098,-4212.56,658.698,-4148.26,106.261
2773,6,1.44359,1.42736,3.21843,381.21,-4686.33,695.922,-4584.81,330.682
2774,5,1.15873,1.08934,3.00064,821.13,-4215.94,810.978,-4097.5,118.878
2784,11,2.80714,1.55405,4.08824,-126.39,-4358.07,144.33,-4070.42,395.008
2787,5,0.958333,1.0159,2.78071,936.186,-3542.5,1105.39,-3600.03,178.713
2791,7,0.802413,1.54003,3.82204,-1205.89,-4364.84,-948.702,-4259.93,277.757
2793,3,0.3875,1.40274,2.63086,201.858,-4107.65,293.226,-4117.8,91.9303
2800,4,1,1.51462,2.23839,-864.102,-3887.68,-897.942,-3931.67,55.5028
2801,3,0.464286,1.07709,2.35598,844.818,-4165.18,844.818,-4249.78,84.6026
2805,4,0.651923,1.01821,2.56596,1142.61,-3691.4,1051.24,-3674.48,92.9216
2806,4,0.651923,1.01821,2.56596,1139.23,-3684.63,1041.09,-3701.56,99.584
2811,2,0.533333,1.04234,1.47837,1142.61,-3911.37,1034.32,-4060.27,184.113
2812,3,0.509524,1.37707,2.25157,-1811.62,-3985.82,-1723.64,-4023.05,95.5348
2813,4,0.635714,1.40274,2.64706,-1645.81,-4168.56,-1523.98,-4215.94,130.712
2820,13,2.94694,1.55625,4.38137,-1077.29,-4212.56,-1080.68,-3965.52,247.063
2826,5,0.729437,1.54622,3.38132,-85.7821,-4442.67,-123.006,-4317.46,130.628
2830,6,1.04053,1.55226,3.5641,-1056.99,-4199.02,-1141.59,-4117.8,117.276
2832,3,0.360256,1.21168,2.54498,-1094.21,-2841.99,-1023.15,-2770.93,100.501
2834,3,0.185833,1.55008,3.1755,-1212.65,-4199.02,-1253.26,-4263.32,76.0476
2837,4,0.560833,1.5481,3.15363,-1117.9,-4293.77,-1144.97,-4188.87,108.344
2838,3,0.2275,1.5474,2.99539,-1111.13,-4178.71,-1080.68,-4283.62,109.239
2839,6,1.75,1.49095,3.03084,-877.638,-3897.83,-779.502,-3894.45,98.1943
2840,39,8.9761,1.67756,6.4188,-1134.82,-4842,-539.238,-4249.78,839.906
2843,2,0.833333,1.48884,1.16341,-996.078,-3887.68,-1023.15,-3884.3,27.2827
2845,8,2.41352,1.50689,3.68872,-979.158,-4222.71,-1222.81,-4324.23,263.953
2846,6,1.37564,1.59141,3.88494,-468.174,-4770.93,-586.614,-4584.81,220.615
2852,5,1.15202,1.29592,2.9078,482.73,-3965.52,533.49,-4039.97,90.1078
2854,10,1.78986,1.53088,3.91645,49.5779,-4307.31,-126.39,-4131.34,248.86
2858,7,1.647,1.52654,3.47987,32.658,-4347.92,-119.622,-4195.63,215.36
2860,5,0.762222,1.55425,3.33218,-830.262,-4259.93,-833.646,-4138.1,121.875
2861,6,0.886742,1.39395,3.34023,218.778,-4077.19,350.754,-4080.58,132.019
2869,3,0.178889,1.55256,3.05807,-938.55,-4270.08,-989.31,-4168.56,113.506
2870,3,0.178889,1.55256,3.05807,-881.022,-4259.93,-901.326,-4158.41,103.534
2871,3,0.178889,1.55256,3.05807,-925.014,-4270.08,-969.006,-4161.79,116.886
2872,3,0.178889,1.55256,3.05807,-908.094,-4266.7,-931.782,-4161.79,107.548
2892,9,2.71453,1.59718,4.18593,-403.878,-4774.32,-542.622,-4483.28,322.413
2894,4,0.581197,1.59465,3.634,-627.222,-4838.61,-725.358,-4686.33,181.166
2895,6,1.37619,1.54435,3.34023,-610.302,-3985.82,-732.126,-4026.43,128.414
2897,2,0.308824,1.48966,2.31725,-979.158,-4388.53,-908.094,-4354.69,78.7103
2899,3,0.642157,1.4893,2.45356,-955.47,-4307.31,-904.71,-4276.85,59.1964
2900,2,0.558824,1.48884,2.20873,-965.622,-4351.3,-925.014,-4327.61,47.0125
2901,2,0.308824,1.48884,2.20873,-837.03,-4418.99,-877.638,-4446.06,48.8052
2902,1,0.058824,1.48866,2.01659,-931.782,-4276.85,-962.238,-4287.01,32.1036
2904,7,2.37619,1.53827,3.26568,-559.542,-3907.99,-742.278,-3938.44,185.257
2906,3,0.660256,1.01251,2.35598,1142.61,-3667.71,1118.92,-3677.87,25.7719
2907,4,1.56667,1.53642,2.52427,-735.51,-3995.97,-650.91,-3985.82,85.207
2908,2,0.566667,1.53603,2.09074,-715.206,-3863.99,-745.662,-3867.38,30.6435
2909,2,0.566667,1.53603,2.09074,-738.894,-3911.37,-708.438,-3904.6,31.1991
2910,2,0.566667,1.53603,2.09074,-705.054,-3853.84,-745.662,-3857.22,40.7488
2911,2,0.583333,1.20751,1.89187,-857.334,-2994.28,-718.59,-2946.9,146.61
2912,8,1.8804,1.58994,4.0437,-363.27,-4747.24,-488.478,-4513.74,264.954
2921,6,1.19707,1.58092,3.8154,-403.878,-4449.44,-180.534,-4652.49,301.845
2922,4,0.44707,1.5803,3.61351,-129.774,-4544.2,-305.742,-4381.76,239.48
2929,2,0.533333,1.202,1.47837,-782.886,-2787.85,-789.654,-2835.23,47.8584
2933,3,0.533333,1.36674,2.08105,-1662.73,-3958.75,-1595.05,-3985.82,72.8938
2934,5,0.941667,1.19672,3.00064,-843.798,-2344.53,-1138.21,-1962.13,482.606
2938,2,0.666667,1.1126,1.27368,848.202,-3484.97,878.658,-3488.36,30.6434
2942,3,0.555556,1.29522,2.35598,374.442,-3999.36,431.97,-3928.29,91.4323
2946,4,0.678571,1.39467,2.52427,-1415.69,-4121.18,-1344.63,-4121.18,71.064
2948,3,1.25,1.10868,1.69825,976.794,-3427.44,939.57,-3457.9,48.0962
2958,9,1.64805,1.05084,3.75017,750.066,-4310.69,726.378,-4016.28,295.368
2963,2,0.458333,1.21893,1.74097,-1422.46,-2872.45,-1341.25,-2835.23,89.3407
2966,7,2.30952,1.50381,3.22364,-650.91,-3995.97,-515.55,-3968.9,138.041
2973,5,1.41234,1.04857,2.97007,756.834,-3982.44,770.37,-4175.33,193.368
2976,2,0.162338,1.0482,2.41773,689.154,-4175.33,679.002,-4043.35,132.37
2977,9,2.9,1.43846,3.66891,-1172.05,-3836.92,-1182.2,-4090.73,254.011
2978,6,0.874242,0.959165,3.16853,1135.84,-3545.89,1091.85,-3603.42,72.4222
2982,7,1.76096,1.40152,3.4188,-1446.15,-4171.95,-1195.73,-4138.1,252.692
2983,6,1.66667,1.49315,3.13374,-339.582,-3857.22,-451.254,-3880.91,114.157
2984,5,0.663346,1.40055,3.1746,-1469.84,-4111.03,-1297.25,-4039.97,186.643
2985,5,1.03835,1.40039,3.11846,-1483.37,-4080.58,-1320.94,-4012.89,175.969
2987,4,0.628822,1.40031,2.97086,-1534.13,-4239.63,-1408.93,-4158.41,149.243
2988,2,0.366667,1.04319,1.37915,1020.79,-4124.57,997.098,-4124.57,23.688
2989,2,0.5,1.19424,1.57143,-525.702,-2628.79,-471.558,-2571.27,79.0016
2993,3,0.677632,1.39861,2.63086,-1540.9,-4111.03,-1456.3,-4080.58,89.9155
2994,2,0.177632,1.39845,2.46531,-1523.98,-4144.87,-1442.77,-4111.03,87.9844
2995,2,0.177632,1.39845,2.46531,-1534.13,-4124.57,-1456.3,-4090.73,84.8707
2996,2,0.195489,1.39829,2.36842,-1500.29,-4043.35,-1432.61,-4016.28,72.8939
2997,2,0.195489,1.39829,2.36842,-1493.53,-4060.27,-1422.46,-4033.2,76.0463
2999,5,1.22778,1.432,2.68878,-1236.34,-3904.6,-1161.89,-3918.14,75.6685
3000,2,0.385965,1.39813,2.36842,-1490.14,-4026.43,-1517.21,-4043.35,31.9248
3002,2,0.552632,1.39797,2.31725,-1469.84,-4060.27,-1503.68,-4073.81,36.4469
3005,3,0.644444,1.43133,2.02056,-1138.21,-3850.46,-1212.65,-3843.69,74.7551
3008,5,1.95833,1.19625,2.9078,-725.358,-2219.32,-853.95,-2398.68,220.692
3018,3,0.958333,1.20781,2.08105,-1320.94,-2899.52,-1195.73,-2855.53,132.712
3020,2,0.7,1.19072,1.27368,-667.83,-2716.78,-610.302,-2655.87,83.7852
3025,3,0.958333,1.20727,2.02056,-1408.93,-2808.15,-1297.25,-2750.62,125.62
3027,2,0.625,1.20715,1.65878,-1351.4,-2862.3,-1314.17,-2845.38,40.8892
3029,2,0.47619,1.48056,1.57143,-576.462,-3955.36,-630.606,-3968.9,55.8105
3030,2,0.642857,1.48038,1.47837,-566.31,-3847.07,-603.534,-3853.84,37.8343
3032,3,1,1.47975,1.83333,-552.774,-3935.06,-529.086,-3853.84,84.6024
3033,2,0.5,1.47957,1.47837,-522.318,-3945.21,-549.39,-3951.98,27.9052
3034,2,0.433333,1.36759,1.74097,256.002,-3556.04,299.994,-3518.81,57.6281
3035,2,0.433333,1.36759,1.74097,235.698,-3528.97,276.306,-3495.13,52.8605
3038,5,1.11667,1.37294,2.71844,-1605.2,-4006.12,-1655.96,-3840.3,173.416
3039,4,0.854701,1.37263,2.64706,-1567.97,-3826.77,-1581.51,-3755.7,72.3438
3053,8,1.88869,1.4657,3.65465,-1293.87,-4246.4,-1314.17,-4033.2,214.163
3054,10,3.00525,1.63666,4.52106,-721.974,-4713.4,-914.862,-4476.52,305.485
3057,3,0.395833,1.46357,2.78831,-1270.18,-4192.25,-1266.8,-4256.55,64.387
3058,5,0.579701,1.36643,2.97007,-1436,-3786.16,-1557.82,-3863.99,144.566
3059,4,0.955357,1.46136,2.76241,-1253.26,-4219.32,-1199.12,-4124.57,109.133
3062,10,1.59444,1.40039,4.23355,100.338,-4175.33,286.458,-4276.85,212.009
3064,10,1.9044,1.20739,4.00752,-1520.6,-2510.35,-1084.06,-2798,522.786
3066,7,1.16508,1.56449,3.65789,-887.79,-4686.33,-698.286,-4567.89,223.474
3070,6,1.43286,1.52433,3.36388,-965.622,-4033.2,-945.318,-4185.48,153.632
3072,2,0.206667,1.52108,2.64056,-911.478,-4185.48,-928.398,-4077.19,109.605
3075,2,0.54,1.5206,2.59881,-996.078,-4185.48,-1002.85,-4151.64,34.5112
3079,8,1.70952,1.19772,3.49767,-833.646,-2462.97,-864.102,-2287,178.589
3087,10,2.29402,1.15872,3.86212,550.41,-3907.99,750.066,-3921.52,200.114
3094,2,0.533333,1.2121,1.47837,-853.95,-3014.58,-921.63,-2970.59,80.7217
3098,4,0.892857,1.09381,2.39631,976.794,-3315.77,936.186,-3258.24,70.4178
3101,5,0.62803,1.2383,3.4053,367.674,-4222.71,293.226,-4067.04,172.555
3105,4,1.49286,1.35847,2.4392,-1649.19,-4185.48,-1544.29,-4114.42,126.709
3110,5,1.50952,1.35255,2.66095,-1723.64,-4073.81,-1598.43,-3995.97,147.429
3116,8,1.40833,1.20135,3.52522,-1320.94,-2537.42,-1033.3,-2530.66,287.72
3117,11,1.557,1.37457,4.22129,306.762,-4561.12,69.8819,-4374.99,301.256
3118,9,1.12606,1.59823,4.32582,-424.182,-4331,-248.214,-4466.36,222.009
3122,6,0.484251,1.59402,4.07554,-464.79,-4381.76,-437.718,-4517.12,138.045
3125,6,0.675,1.20272,3.31633,-1324.33,-2517.12,-1131.44,-2662.64,241.621
3126,5,0.284251,1.59329,3.96914,-454.638,-4378.38,-420.798,-4483.28,110.23
3128,2,1,1.20117,1.05598,-698.286,-2950.28,-630.606,-2940.13,68.4372
3132,5,0.628273,1.58817,3.79879,-529.086,-4578.04,-603.534,-4408.83,184.859
3144,4,0.875641,1.58454,3.55019,-562.926,-4598.34,-654.294,-4446.06,177.591
3146,5,0.941667,1.19666,2.8125,-1392.01,-2435.9,-1263.41,-2574.65,189.174
3148,3,0.566667,1.19512,2.45356,-962.238,-2337.76,-1029.92,-2246.39,113.707
3149,3,0.525,1.19501,2.35598,-1155.13,-2550.96,-1260.03,-2429.13,160.77
3150,3,0.525,1.19501,2.35598,-1100.98,-2540.81,-1222.81,-2402.06,184.641
3151,2,0.316667,1.19465,2.09074,-1415.69,-2469.74,-1314.17,-2564.5,138.87
3157,4,0.953968,1.25135,2.52427,462.426,-3975.67,601.17,-3962.13,139.403
3159,9,1.63904,1.21016,4.02059,475.962,-4486.67,648.546,-4293.77,258.831
3166,13,1.93316,1.58443,4.53432,-1029.92,-4750.63,-1256.65,-4473.13,358.343
3167,2,0.311111,1.24729,1.74097,472.578,-4016.28,523.338,-3989.2,57.5283
3169,9,1.37564,1.56976,4.1458,-295.59,-4199.02,-238.062,-4351.3,162.788
3170,4,0.769119,1.56905,3.71306,-403.878,-4483.28,-417.414,-4388.53,95.7168
3171,3,0.402453,1.56894,3.62775,-326.046,-4442.67,-359.886,-4385.14,66.7444
3173,4,0.636752,1.56499,3.46104,-261.75,-4374.99,-305.742,-4320.85,69.7643
3174,3,0.525641,1.56358,3.28374,-278.67,-4385.14,-312.51,-4344.54,52.8608
3175,5,1.04231,1.56207,3.56304,-451.254,-4490.05,-359.886,-4615.26,155.004
3176,5,0.792308,1.56146,3.58424,-397.11,-4618.65,-478.326,-4469.75,169.61
3177,4,1.05897,1.56086,3.41424,-552.774,-4689.71,-694.902,-4449.44,279.161
3185,3,0.692308,1.55875,3.28374,-390.342,-4476.52,-403.878,-4412.22,65.7073
3193,3,0.458974,1.55745,3.25746,-265.134,-4493.44,-349.734,-4408.83,119.644
3194,2,0.5,1.18501,1.47837,-857.334,-2243.01,-657.678,-2097.49,247.058
3195,8,2.15536,1.19684,3.55555,-2319.22,-4199.02,-2251.54,-4033.2,179.101
3197,4,0.542929,1.13596,2.93804,743.298,-4073.81,695.922,-3965.52,118.201
3198,2,0.358974,1.55345,3.12122,-579.846,-4696.48,-630.606,-4611.88,98.6619
3199,7,1.06647,1.28064,3.54044,-2143.25,-4019.66,-2285.38,-3972.28,149.816
3200,2,0.125641,1.55336,3.14991,-278.67,-4503.59,-353.118,-4422.37,110.177
3201,2,0.358974,1.55306,3.09193,-647.526,-4652.49,-688.134,-4574.65,87.7906
3202,2,0.358974,1.55306,3.09193,-711.822,-4676.18,-661.062,-4754.01,92.9234
3203,2,0.358974,1.55306,3.09193,-633.99,-4642.34,-674.598,-4567.89,84.8048
3204,2,0.525641,1.55296,3.06201,-326.046,-4483.28,-376.806,-4429.14,74.2181
3205,2,0.525641,1.55296,3.06201,-366.654,-4449.44,-386.958,-4402.06,51.5449
3206,5,1.29444,1.24832,2.84439,425.202,-3958.75,591.018,-3904.6,174.433
3208,5,0.554945,1.56388,3.64602,-1077.29,-4811.54,-1216.04,-4672.79,196.217
3213,6,1.39683,1.27916,3.06934,-2234.62,-4127.95,-2204.17,-3979.05,151.983
3214,3,0.644444,1.24473,2.19662,421.818,-3989.2,445.506,-3938.44,56.0166
3216,6,0.797619,1.44266,3.2432,-123.006,-4158.41,49.5779,-3989.2,241.693
3217,2,0.176923,1.42392,2.46531,-1070.53,-4070.42,-1131.44,-4067.04,61.0059
3220,4,0.321429,1.4371,2.90449,-89.1661,-4195.63,83.4179,-4023.05,244.074
3221,4,0.321429,1.4371,2.90449,117.258,-4053.5,-55.3261,-4215.94,237.004
3223,15,2.70783,1.2371,4.71747,113.874,-4435.91,472.578,-4263.32,398.065
3225,8,1.34546,1.23534,3.84026,252.618,-4290.39,377.826,-4195.63,157.021
3229,9,2.30498,1.14099,3.8323,682.386,-4456.21,827.898,-4178.71,313.334
3233,2,0.225,1.35029,2.02765,-1534.13,-4080.58,-1598.43,-4117.8,74.2946
3234,2,0.225,1.35029,2.02765,-1547.67,-4046.73,-1618.73,-4090.73,83.5794
3242,4,1.05952,1.34901,2.31228,-1368.32,-4127.95,-1331.09,-4094.11,50.3075
3244,2,0.45,1.34759,1.47837,-1341.25,-4009.51,-1300.64,-3985.82,47.0124
3245,2,0.45,1.34759,1.47837,-1310.79,-3965.52,-1348.01,-3989.2,44.1223
3246,4,0.683333,1.34729,2.48195,-1500.29,-3728.63,-1429.23,-3691.4,80.2235
3247,5,0.936111,1.34699,2.78071,-1331.09,-3843.69,-1500.29,-3951.98,200.887
3248,4,1.00758,1.34691,2.39631,-1276.95,-3765.85,-1283.72,-3803.08,37.8354
3249,3,0.840909,1.34684,2.19662,-1263.41,-3782.77,-1287.1,-3792.93,25.7719
3250,3,0.475,1.34677,2.08105,-1588.28,-3721.86,-1473.22,-3725.24,115.106
3251,2,0.590909,1.34669,1.89187,-1297.25,-3732.01,-1358.17,-3759.09,66.6573
3253,1,0.090909,1.34632,1.56687,-1327.71,-3708.32,-1283.72,-3681.25,51.6549
3254,4,1.075,1.34617,2.35375,-1422.46,-3779.39,-1361.55,-3742.16,71.3861
3255,6,1.41111,1.40657,3.06934,-1212.65,-3965.52,-1087.45,-3972.28,125.391
3258,6,1.46667,1.40567,3,-1111.13,-3843.69,-1087.45,-3985.82,144.093
3263,3,1.14286,1.3443,1.95859,-1317.56,-4127.95,-1381.85,-4138.1,65.0926
